Date Entered,Campaign,Status,Ethereum_Address,Twitter ID,Twitter Username,Discord ID,Discord Username,Custom Field 1,Custom Field 2
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150135,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150136,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150137,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150138,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150139,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150140,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0001,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150141,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150142,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150143,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150144,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150145,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150146,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150147,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150148,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150149,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150150,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0002,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150151,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150152,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150153,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150154,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150155,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150156,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150157,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150158,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150159,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150160,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0003,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150161,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150162,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150163,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150164,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150165,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150166,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150167,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150168,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150169,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150170,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0004,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150171,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150172,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150173,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150174,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150175,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150176,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150177,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150178,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150179,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150180,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0005,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150181,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150182,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150183,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150184,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150185,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150186,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150187,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150188,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150189,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150190,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0006,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150191,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150192,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150193,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150194,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0002,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150195,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0003,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150196,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150197,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150198,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150199,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150200,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150201,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150202,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150203,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150204,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150205,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0001,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150206,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150207,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150208,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150209,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150210,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150211,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150212,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150213,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150214,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150215,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0002,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150216,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150217,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150218,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150219,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150220,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150221,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150222,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150223,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150224,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150225,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0003,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150226,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150227,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150228,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150229,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150230,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150231,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150232,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150233,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150234,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150235,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0004,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150236,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150237,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150238,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150239,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150240,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150241,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150242,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150243,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150244,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150245,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0005,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150246,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150247,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150248,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150249,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150250,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150251,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150252,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150253,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150254,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150255,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0006,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150256,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150257,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150258,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150259,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0003,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150260,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0004,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150261,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign2,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150262,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign3,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150263,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000 ,Grumpy_campaign4,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150264,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign5,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150265,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150266,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150267,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150268,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150269,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0000,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150270,,krypto_rose,,,,
Mon Sep 26 2022 08:55:05 GMT+0001,Grumpy_campaign1,WINNER,0x6754d709e1b4de7972dfd84d2c9a3a56b1150271,,krypto_rose,,,,
